tmdbId,title,overview,cast,director
554762,Death to Metal,"After a freak accident, a disturbed priest is transformed into a mutated killing machine on a mission to wipe out the godless fans of heavy metal music.","Alex Stein,Grace Melon,Andrew Jessop",
554917,The Siren,"Tom, a mute man is on retreat to an isolated lakehouse where he meets Al, who is mourning the recent death of his husband. Starting off rather friendly, Tom and Alâ€™s rapport slowly changes as the former befriends a mysterious woman named Nina, for whom Al canâ€™t shake his negative suspicions.","Evan Dumouchel,Margaret Ying Drake,MacLeod Andrews",
555295,Body at Brighton Rock,"When an inexperienced park ranger finds a dead body under mysterious circumstances on a remote mountain trail, she must guard it overnight until authorities can arrive, forcing her to confront some of her deepest, darkest fears.","Karina Fontes,Casey Adams,Emily Althaus",
555479,Le Funeste Destin du docteur Frankenstein,"In 1818, Mary Shelley wrote Frankenstein; or, The Modern Prometheus, a powerful and timelessness novel which eternal theme is nothing other than man's quest for the secret of life. Since then, the Creature became a pop culture icon, overshadowing the novel and Doctor Frankenstein himself.","BÃ©atrice ChÃ©ramy,Angela Wright,Christopher Frayling",Jean Froment
555865,La paura trema contro,,"Frankie Converso,Osmar Santucho,Mau Parietti",Pupi Oggiano
555974,Brahms: The Boy II,"After a family moves into the Heelshire Mansion, their young son soon makes friends with a life-like doll called Brahms.","Katie Holmes,Christopher Convery,Owain Yeoman",William Brent Bell
556509,Svaha: The Sixth Finger,"Pastor Park is head of a religious investigation center that exposes cults and cult leaders. While looking into a suspicious new religion called â€˜Deer Mount,â€™ he slowly uncovers clues that connect this cult to a series of mysterious cases of missing teenage girls when a body is found inside a damaged tunnel beams. He begins to uncover dark secrets surrounding this cult and its enforcer Na-han.","Lee Jung-jae,Park Jeong-min,Lee Jae-in",
557526,The Dark Red,A young woman is committed to a psychiatric hospital and claims her newborn was stolen by a dark cult.,"April Billingsley,Kelsey Scott,Conal Byrne",
558294,Halloween at Aunt Ethel's,"Everyone in town knows the story of Old Aunt Ethel. It's said she makes Halloween candy and pumpkin pie out of the kids that trick-or-treat at her house. This Halloween, the neighborhood teens are going to find out the truth.","Gail Yost,Madeleine Murphy,Stephanie Town",
558450,Home Stay,"Veronica and Anthony spend their honeymoon in a rental house located in a quiet town near the beach; when strange occurrences begin they soon discover the house is not what it seems, and the terror that truly awaits them.","Robert LaSardo,Kedrick Brown,Catherine Lawrence Kinslow",William Leonardo Molina
558534,Continuance,A competent lawyer is infatuated with his young caretaker and becomes consumed with desire and obsession after losing touch with reality.,"Tony Gorodeckas,Noor Razooky,Teresa Suarez Grosso",Tony Olmos
558556,"Astaroth, Female Demon","Shrouded by the mists of time, she has been forgotten ... But there is always someone to remember.  GregÃ³rio is a tattoo artist obsessed with Astaroth, a demonic entity lurking in the shadows with promises of desire and pleasure. With the art of tattooing and his arcane knowledge, he intends to rescue her from the mists of oblivion and bring her into the world of the flesh. Two young women are involved in her plans: the determined tattoo artist Dri and the sweet guitarist Lia. A friend of theirs, Mai is the young woman who will use her martial arts training to try to defend them and combat the designs of Hell.","Monica Mattos,Jacqueline Takara,Ju Calaf",Larissa Anzoategui
558774,I Dare You to Open Your Eyes,"Max Adams, a sophomore in high school, is dealing with the loss of his mother, maintaining a good relationship with his depressed father, and is a victim of bullying. Max begins to have a series of twisted dreams involving his bullies which may end up pushing him over the edge.","Nick Ribbeck,Tom Muehlbauer,Antonio Streeter",Hope Muehlbauer
560362,Rattlesnake,"After a mysterious woman saves her daughter from a deadly snakebite, a single mother must repay the debt by killing a stranger before sundown.","Carmen Ejogo,Theo Rossi,Emma Greenwell",
560491,Exterminadores do AlÃ©m Contra a Loira do Banheiro,A group of three youtubers who call themselves experts in supernatural beings decide to win public recognition once and for all. For this they plot a plan to capture a being known to all. It is the spirit of a light-haired woman who died in an unknown way and who haunts the bathrooms of schools across the country: the blonde in the bathroom.,"Danilo Gentili,Pietra Quintela,Dani Calabresa",
560577,Clownado,"Cursed demonic circus clowns set out on a vengeful massacre using tornadoes. A stripper, Elvis impersonator, truck driver, teen runaway, and a dude get caught in the supernatural battle between femme fatal and the boss clown from hell.","Linnea Quigley,Dilynn Fawn Harvey,Eileen Dietz",
561829,The Sideling Hill,"Friends Harry and Allie take friend Adam to an abandoned turnpike tunnel that locals say is haunted. Once inside the tunnel, Adam realizes that the local legends are true which have murderous consequences.",Nathan Hine,Nathan Hine
561895,Nothing But the Blood,"Jessica Cutler is a small-town journalist sent to cover the grand opening of a controversial new church. As the church digs its roots into the town and its residents, Jessica's life begins to take a crazy, violent turn.","Rachel Hudson,Jordan O'Neal,Austin Lynn Hall",
562566,Snuff Tapes,"When Catalina finds VHS tapes with footage of depravity, tortures and real rapes, she will begin to remember her own rape years ago, which will trigger her to face all the demons from her past, in a search full of revenge, along with two victims of the same psychopath.","Valentina Soto,Camila CarreÃ±o,Camila Medina",
563282,The Nightmare Gallery,"An anthropology professor's obsession with a paranormal mystery threatens her job, marriage, and sanity as she fights to find a missing student.","Amber Benson,Kevin Chamberlin,Mat Devine",Gene Blalock
563609,Praana,"A young woman decides to lead a solitary life in an old mansion, where she soon realizes that the nature surrounding her has other plans for her.","Nithya Menen,Dulquer Salmaan,Nani",V. K. Prakash
563781,The Psychics,A documentary film maker has to fight against evil forces when she starts to investigate a criminal mystery as a part of her movie project.,"Kirsti Lovas,Frank Thomas Holen Andersen,Oddrun Valestrand",
564181,9,"When forces within and beyond this world conspire to snatch his son away, a father resolves to do whatever it takes to protect him.","Prithviraj Sukumaran,Alok,Wamiqa Gabbi",
565028,Candyman,"Anthony and his partner move into a loft in the now gentrified Cabrini-Green. After a chance encounter with an old-timer exposes Anthony to the true story behind Candyman, he unknowingly opens a door to a complex past that unravels his own sanity and unleashes a terrifying wave of violence.","Yahya Abdul-Mateen II,Teyonah Parris,Colman Domingo",
565313,What Doesn't Kill Us,What Doesn't Kill Us is a mockumentary about rehabilitated zombies facing the adversities of living in a time when they aren't yet treated equally to humans.,"Peyton Paulette,Tevia Loeser,Richard Scott Jr.",Jacob Kiesling
565373,Koko-di Koko-da,"As a couple goes on a trip to find their way back to each other, a sideshow artist and his shady entourage emerge from the woods, terrorizing them, luring them deeper into a maelstrom of psychological terror and humiliating slapstick.","Leif Edlund,Ylva Gallon,Peter Belli",
565515,Camp Twilight,"After discovering they are at risk of failing to graduate, six students agree to a weekend camping trip for extra credit. Lead by their teachers, Ms. Bloom and Mr. Warner, the students arrive at Camp Twilight and discover its past. The park has a dangerous and notorious history and the students soon discover these stories are more than just urban legends. After a series of ""accidents,"" the remaining group discovers they are being hunted and must stick together to survive.","Linnea Quigley,Vernon Wells,Felissa Rose",
565961,Lake of Shadows,"Two aspiring film makers venture to a mysterious lake to uncover a story on a local legend. As they get closer to the truth, the danger follows. Before they know it they are thrust into a fight for their lives and the truth about Avocado lake.","Robert LaSardo,Felissa Rose,McKayla Aaron",
565979,The Sunday Night Slaughter,"An anthology horror film featuring three stories involving demons, cannibals, psychopaths and demigods all intertwined, taking place in the final 31 days of earth.","Corey Feldman,Maria Olsen,Chad Addison",
566011,Curse of the Blind Dead,"In the Thirteenth century, a group of Satan worshipers, the Knights Templar, are captured during a ritual and brutally murdered by the locals. Just before the execution, the Knights swear to return from their graves to haunt the village and the nearby forest. Centuries later, in a post-apocalyptic future, a man and his daughter try to survive against both the undead Knights and a sect commanded by a mad preacher.","Aaron Stielstra,Francesca Pellegrini,Jennifer Mischiati",Raffaele Picchio
